X1,X2,X3,X4,U,time
0.19048257114375403,0.2912995803710535,0.4585978284235191,0.2678694415456484,0.05376299029498797,0.0006877963613004781
0.29847857789756854,0.5123298297475298,0.38643566376348626,0.24737188685625053,-0.08342818100346248,0.0025241720302599372
0.4795486546192657,0.6073780442756707,0.47079228176956556,0.15402464533289198,-0.009294420661358828,0.00436054769921939
0.2426668916697456,0.6720078861346874,0.5620166455975597,0.16132104215440063,0.18904406851557828,0.006196923368178832
0.5340085540386253,0.8451021209579049,0.7837765749933635,0.529009619825833,0.031110999114319523,0.008033299037138323
0.40967036075597796,0.9797408956757617,0.9259050034337968,0.4723002372953419,-0.11022697404558555,0.009869674706097752
0.5455252442191963,0.7968774103362026,0.9231731135677891,0.550499555673154,0.05062409893059261,0.011706050375057214
0.7653019400280628,0.8550112421278584,0.8902714755952887,0.6869204853129944,0.16406145634882874,0.013542426044016696
0.7716274802986055,0.6958438259279043,0.8820749264766689,0.36177705211186284,0.05531491563792092,0.015378801712976157
0.6338514962699175,1.0105291437520303,0.7801543324735237,0.42039168097871255,-0.04712637407025197,0.017215177381935513
0.29830304618029224,0.9032848730855824,0.6864379961360708,0.6114791467465972,-0.20778118198561968,0.01905155305089495
0.6798286597573824,1.0025021358977892,0.9767249384602952,0.5416077750431347,-0.0031203488939083976,0.020887928719854548
0.4446309873781394,0.8686430115643211,0.8103424577207042,0.7065379544423855,-0.27043916316027755,0.022724304388813895
0.4034999912761998,0.8135951180742088,1.0457056013681767,0.6688687499960424,-0.14055630538562866,0.024560680057773506
0.5176379224944112,0.9218558179063842,0.998178496620042,0.628018039131989,-0.048083378951197936,0.026397055726732982
0.6334443008090148,0.9113076112885568,1.143151153354221,0.9222492435089765,-0.1423682636883923,0.028233431395692253
0.5987693420623897,1.066528649580933,0.9881630452283984,0.6927573173096286,-0.07811563781311143,0.030069807064651774
0.8673227052760595,1.1578548434621376,1.2049204279615002,0.8301292589704363,-0.14162270557926457,0.03190618273361128
0.4098387385685307,0.7218124348172976,1.1332861400043204,0.8589034179681061,0.051694651574837096,0.03374255840257062
0.7858220710546506,1.0127849975113699,1.1348172968192167,0.8030355345003488,0.07658782794806149,0.03557893407153036
0.6860928712131316,1.0423815246983608,1.286161645079259,0.7603765212079615,0.07007006121205837,0.037415309740489566
1.048451248437786,0.9940134556652592,1.2243316029339262,0.7474081040242455,0.01812511626020504,0.03925168540944924
0.9788139808493737,1.0693701747968076,1.20002206329384,0.8611776117772205,0.1462195938717637,0.041088061078408275
1.0321952540740618,1.1430482726470477,1.3036290393967958,0.9348594423335682,0.027926783821652597,0.04292443674736798
0.8298464735970705,1.101120373629165,1.1670823764909526,0.8159097376632746,0.018932830729237415,0.044760812416327525
0.7364923635128875,0.9610925339073703,1.4460341673726411,0.9557271042759674,-0.07047284356108839,0.046597188085286505
0.7076475042698273,1.0679490134468141,1.3032770919088044,0.9291695994963398,-0.036311666115556654,0.048433563754246185
0.6400203909868698,1.061079404998366,1.3699757464793512,1.000551101179616,-0.06981996746110497,0.05026993942320549
0.9089991873620122,0.9033668649251133,1.547887924011079,0.9340829156044882,0.08595848723435562,0.05210631509216549
1.2272107340767515,1.2273155427898874,1.3664646479314158,0.865982954754136,0.14205042872710633,0.053942690761124436
1.0335794240169027,1.1453361609725443,1.5344275207184175,0.891980029739984,0.059549089763925735,0.0557790664300844
0.8495122269904102,1.0968345998028413,1.3745528575886237,0.8644842980862412,-0.07788370428204348,0.05761544209904376
1.2718245079030053,1.220007029715707,1.520426260858839,1.0581501354715719,-0.029424250563645768,0.05945181776800293
1.096952669640711,1.1250684194906075,1.6352893671681912,1.1677724860332552,-0.07773714848459067,0.06128819343696285
0.9599352647411052,0.9832323641635125,1.6626505148530126,1.035233973331343,-0.024269874782528178,0.0631245691059222
0.8135288175134017,1.1239711821966814,1.3873775798143233,1.0310693369024415,-0.013731096578887962,0.06496094477488153
1.0908894167207277,1.139780533183085,1.4762406437136901,1.0016148533689897,-0.08807540896027302,0.0667973204438408
1.154220632888466,1.0927308434093836,1.67888043323289,1.1061938757721923,0.00022879361435040494,0.06863369611280046
1.4158071013931497,1.2875549081781743,1.4768515981853545,1.1110092777980118,-0.005592044852221312,0.07047007178175951
1.2775803134101333,1.204300336587551,1.7084641793876054,1.2310561860134053,0.1638359732270941,0.0723064474507197
1.2389806755182502,1.2123597697406634,1.2848957595573223,0.9254289026457313,0.03883757292301684,0.07414282311967915
1.036706604742106,1.0883796484654944,1.7503900481670263,1.201796292066401,0.11277802506338985,0.0759791987886386
1.082985376490494,1.1243275685663465,1.7293362861934696,1.2054586961698064,0.05265366836723071,0.07781557445759736
0.9931283236882813,1.099655837518529,1.7217585423179727,1.2477901981966737,0.047982703536683304,0.07965195012655713
0.7898617496352626,0.948360699830204,1.7186232002894999,1.3452251037104557,-0.029737607924310645,0.08148832579551649
1.206824384641297,1.2296094411754723,1.5528474934227547,1.1150290262324134,-0.016063111952549437,0.08332470146447543
1.043192637782056,1.1388206077836378,1.796046847782426,1.297137832147601,-0.0009288561567815747,0.08516107713343506
1.6107149540266492,1.4004871921465853,1.7896805371109816,1.3448523510075407,-0.050921336259913456,0.08699745280239496
1.0711638152597505,1.0956985624034252,1.8447965241612607,1.3073315320283714,0.23490757867007575,0.08883382847135497
1.145540542008501,1.1971953826065902,1.8418909368518988,1.363215102544296,0.026355081195478497,0.09067020414031379
1.016871921692468,0.9190987921221687,1.5234628296210706,1.2570810510664485,0.10973001875437088,0.09250657980927277
0.7279899547923059,1.0087526476030095,1.919333978303952,1.2767712174261652,-0.10902084067994298,0.09434295547823282
0.9455068652191807,1.0666693700484935,1.7858092138507589,1.206791546443943,0.04940639189755197,0.09617933114719235
0.7550418520221334,1.0970121940911353,1.7285455746744542,1.31134702024541,-0.05380477584901386,0.09801570681615174
1.129447715689956,1.0099564899557067,2.1320326033741823,1.4992189798541815,0.18566474365619548,0.09985208248511133
1.306205498426457,1.2396207746337553,1.5607305144245691,1.1209740612898198,0.08447743757817,0.10168845815407081
1.74719956093777,1.4004645180897313,1.9764702456100913,1.5024672872486213,0.18688178405438532,0.10352483382303007
1.3987108596813642,1.2208801188210192,1.948946135137437,1.322709396224532,0.13555729357103483,0.10536120949198953
1.3705657026971716,1.25645784356338,1.8795235499057772,1.3515616132893455,0.14350873992222354,0.10719758516094863
1.5364352048975192,1.3363789891695323,1.9169358124150975,1.2689712280996106,0.08920675997317207,0.10903396082990807
1.35015377222282,1.2721913724033518,1.9770493671009495,1.3294054007367142,0.016429476537056908,0.11087033649886813
1.8917769801581583,1.391991293127306,2.218812564854288,1.5149832716398872,0.021066846520311083,0.11270671216782757
1.0673146902675195,1.0772111407470413,2.3137418794729494,1.6785698016095203,-0.08360621521000247,0.114543087836787
1.4997221324547296,1.2482735376620098,2.141132657590108,1.5767029659613827,-0.02867942357382693,0.11637946350574534
1.4958603246467954,1.2632448294308147,2.2759529339700535,1.5814462818202506,0.029089705759000592,0.11821583917470571
0.7839780148595272,1.004382345142369,2.139004262476079,1.4008764906181936,-0.05237313027714218,0.12005221484366503
1.265765836138261,1.2712063034654317,1.9345044098913533,1.4506336077432689,-0.05984375805810469,0.12188859051262442
1.1384242254542711,1.2024280422658482,2.4422866682118185,1.6684709836205776,-0.15118834195632136,0.123724966181584
1.6535993867694823,1.3294334683981652,2.2267635376756476,1.5774846488659469,-0.04576332493376153,0.12556134185054357
1.7815261566012774,1.4253733909476665,2.471383162233522,1.6618913140976586,-0.04303093199546424,0.12739771751950305
1.2044049210019163,1.2461445846243806,2.349975943228798,1.487924383939378,-0.10550893681766951,0.1292340931884626
1.1900124483407166,1.150239732859441,2.264336288165834,1.6407646740035668,-0.13656174041901495,0.13107046885742157
1.234558970231215,1.2170725174019805,2.0615331960081837,1.444349258968549,-0.06300249795338944,0.13290684452638182
1.160470481166971,1.0961286010347835,2.187003109172969,1.5049627068907985,-0.17457074328596522,0.13474322019534082
1.4090398805135587,1.2400656978084854,2.4757757069306865,1.6946304051028767,-0.11274960989530387,0.1365795958642998
1.4018379294130692,1.1670591415175742,2.503414278870585,1.683127489778219,-0.010726476581094175,0.13841597153325988
1.3105606928373759,1.1148909926203083,2.4250468536957506,1.6460156561479469,-0.05955349351838593,0.14025234720221932
2.046983154035348,1.4982247206136985,2.5640940744713725,1.6954762525263598,-0.11536922813398585,0.14208872287117844
1.2525226850493558,1.1352843288195473,2.4944592345587497,1.6357821817615747,-0.16610834155671728,0.14392509854013794
