X1,X2,X3,X4,X5,X6,U,time
0.27589376122151815,0.3966517069982193,0.5296925578003472,0.22620273506072472,-0.20214461633508876,-0.4221080703137672,0.08339221545489041,0.03155277077496269
0.36425636819138135,0.5221312206863731,0.26975139446505825,0.13898225504198353,-0.26756959155222637,-0.4619899081127005,-0.12767485758203095,0.2852963109712502
0.45476064365885066,0.7579885867644243,0.4595677801145799,0.3584890766219675,0.013958942096805815,-0.408818810333466,0.09382838059759978,0.3960701659123449
0.4436558264020582,0.7379344713545616,0.38287588233373954,0.24108557247700474,-0.04569968206664342,-0.40701822921848835,-0.04787486216634773,0.4803142006290137
0.641070449315088,0.6097418035222315,0.39643937606188046,0.21483107736572832,0.1702165586154064,-0.3085291031047769,0.10318445394686349,0.564558235345684
0.46315086392626287,0.7292819006992713,0.5032307386496968,0.26687945070386465,0.15353656442664143,-0.3229564500475503,0.140934744018558,0.6488022700623526
0.7441343057543082,0.7015832709366774,0.37697667904752924,0.34441416310765516,0.21485928853283873,-0.35375476973311176,-0.042018681709585726,0.7330463047790218
0.45516710464460675,0.5390300071495315,0.2564801797295341,0.04451213463183876,-0.01861025660223442,-0.22013018843459461,0.023421473253652077,0.9021901893885083
0.5696685075227546,0.518548579928704,0.4441333478432171,0.12685646357873812,0.11933961451540488,-0.1581906195361974,-0.11227220215622986,0.9864342241051779
0.5685383764202925,0.7007724404509937,0.4032203869320304,0.2699093812266473,0.3904011217132086,-0.2164171391120687,-0.053099695500181766,1.0898761269748514
0.40772793841896693,0.607332486657534,0.2982862020288432,0.33447025724466656,0.29343571122716716,-0.17568799534926627,-0.08323555731042287,1.17412016169152
0.6038968186612584,0.5193556229930093,0.36264135360384037,0.266491961865143,0.027037906255737182,0.22748477268057465,0.17958776730955217,1.468397431762153
0.39845929052130835,0.5448442639825651,0.31079913941329035,0.234634767154916,0.29606197585870153,0.2521257388852831,-0.01769472274940494,1.618066302122242
0.36237471402652294,0.41998063444697153,0.2076963634726018,0.2138750305900649,0.4479256070817813,0.05998947789315856,0.022378795163889853,1.7023103368389119
0.5301647193860648,0.6282379382114076,0.5404503211498912,0.23816114117086964,0.2557543906529699,0.27844069253588566,0.06818914896263115,1.7865543715555794
0.7389894037959165,0.6936257603580659,0.2859929620440506,0.37649405314582446,0.4446521388996176,0.29227983834234944,0.05072740311072978,1.8707984062722522
0.671692029680777,0.6549193310959082,0.4613160999435618,0.35907268135363213,0.3200011485068457,0.29522538256137576,0.12065089665083568,1.9550424409889193
0.4157295445417369,0.6419862349582597,0.2671363912583552,0.24849129319375426,0.502113068286316,0.2947068169731576,0.004643654815614881,2.0392864757055884
0.3504042729079292,0.6026264109327353,0.4471645585451108,0.5062442133190962,0.40027621134487384,0.3461125010444314,0.024938368371075527,2.1235305104222597
0.6336545131003856,0.5905882046287543,0.3999926765228271,0.4472181358294378,0.41489496732640563,0.3168189338946824,0.01940899928983076,2.207774545138927
0.5057373011403438,0.481541860451146,0.3691159014169117,0.35260418531189996,0.5668198939122783,0.2174638289101159,-0.05589218472715884,2.2920185798555983
0.4643056526908998,0.7313830946264533,0.35098554760150413,0.3120524934096696,0.6932325862500885,0.19677415124017528,-0.2198805956620082,2.376262614572268
0.41561112308136233,0.5210791523129484,0.32078972170835673,0.49968423445777643,0.5700249871616454,0.3582407579332374,-0.12803043986708945,2.460506649288933
0.5308003521373578,0.6287235413661785,0.48490589102169196,0.6469385638790113,0.4164908062578687,0.32091984290598274,-0.06919080698812445,2.544750684005606
0.4834621358179058,0.6559624522315834,0.4366675853106935,0.5317780938991775,0.3735963676516769,0.6765051870442139,-0.00821511783925688,2.628994718722273
0.6691866680064635,0.6542411347168715,0.525433238945259,0.5457620294005141,0.6170689387677685,0.6874843738970629,0.13291525301324314,2.757731856214142
0.5545836631896147,0.729417725707134,0.5370836889454853,0.6674383581387155,0.5270047605721785,0.7804056604356776,-0.0040157950644343415,2.8419758909308115
0.2758141036068407,0.6839830462208375,0.45109405527386154,0.5711762636105314,0.5090497940645892,0.5127495584827257,-0.18895407309455312,2.926219925647483
0.32391992363636657,0.4096202026054838,0.396257555517047,0.6202485192763292,0.7157123948488547,0.6670847377472112,-0.0966976143129213,3.010463960364149
0.4978996179020427,0.6417347470035579,0.5320781268060495,0.7800092722206207,0.7306504830958694,0.6717897816917586,0.002688583899453078,3.0947079950808174
0.5618782079271214,0.4965494029121834,0.5394580142983149,0.5716666351865208,0.499271611581635,0.7656217643984268,0.17976865268495226,3.1789520297974905
0.5550685965072188,0.6573828103416642,0.7220350043851101,0.7567372092006859,0.7997271972169259,0.7304491937336356,-0.06469367777055739,3.263196064514158
0.7684864502553814,0.8126627198677723,0.7292645450125496,0.6787340043208276,0.7587060582273716,0.7777130992862982,0.13173940656343258,3.347440099230829
0.8318799832864814,0.9985948532592113,0.602239187907447,0.7242337793041392,0.7168415647211742,0.7177121802599592,-0.04838858340543216,3.5962107465422606
0.7406681053138108,0.8191218693120638,0.6139764400623151,0.46197242896105123,0.677004011749655,1.1099473102764768,0.17275431701007116,3.877612405473088
0.6452206036534178,0.794419776469398,0.635202767435225,0.6168385256236467,0.6876650774232763,0.7634171503535409,-0.16685840738775895,4.015220671772362
0.8124667703915556,0.8703535389395192,0.6296750661050815,0.720845455215183,0.6296791310393773,0.748986524458272,0.022445181855997205,4.099464706489035
1.037408341906033,0.9811588584641067,0.6323156930929555,0.7115857165221149,0.7228207609535663,0.9359756867481128,0.08836599374866724,4.183708741205704
