X1,X2,X3,X4,X5,X6,X7,X8,U,time
0.27589376122151815,0.3966517069982193,0.5296925578003472,0.22620273506072472,-0.20214461633508876,-0.4221080703137672,-0.40828055724486056,-0.11922615260949881,-0.007016571145864703,0.03155277077496269
0.15224226691693854,0.5721096137454964,0.4566162565329685,0.1231783168482623,-0.41601321785056844,-0.5972534458730642,-0.2805322024833671,-0.039975948514390396,0.06815006973726244,0.2852963109712502
0.34458400925657984,0.532301390471655,0.5123716297778004,0.028552883215330803,-0.27214009394943545,-0.4955533053925847,-0.36199287192343216,0.008925431616067903,0.022213377163371285,0.3960701659123449
0.5014133984887762,0.8718714217243696,0.4750271151684488,0.29855179555614736,-0.01273643934987341,-0.26538387307994726,0.010104839809721128,0.15683629651797001,-0.1485560373036972,0.4803142006290137
0.5998778630524085,0.8220710483411473,0.5851677213563504,0.39073376897469675,-0.0373432045929139,-0.22852361831612178,0.3509437219595164,0.1182014165869181,-0.044550252140077184,0.564558235345684
0.808687847976678,0.9240899652053562,0.48530335582562684,0.20130612884230503,-0.019024022029611037,-0.462046553748364,0.09648721039543381,0.10577198518520595,-0.07677975651041286,0.6488022700623526
0.5098426957186746,0.7552615526622104,0.6735659040150221,0.11262384053788756,0.1664376311300036,-0.30606017875650154,0.17683753125740453,0.32271254715518094,-0.11227220215622986,0.7330463047790218
0.6122802058627207,0.7840934369732305,0.47395754084404346,0.25007075062979145,0.3418596801539747,-0.28980428742250897,0.25957398633909445,0.2911129167774599,-0.05554771191602547,0.9021901893885083
0.5843200878535547,0.822944557851232,0.5157194550934843,0.1674083935583054,0.018934539097767544,-0.13362213225172542,0.319065957905053,0.4999350194016484,0.02029230208512997,0.9864342241051779
0.6256327040281483,0.8634585971937101,0.5893523869514196,0.13395400259546716,0.10172437688138095,-0.10281672341437391,0.49728690814233106,0.6239965072897323,0.20102045387663497,1.0898761269748514
0.5109774487269853,0.6452114555226648,0.258134791733747,0.1379461153731609,0.1680173660141024,0.0941366433016293,0.47081386479346343,0.5626476264823893,-0.0016422896072752075,1.17412016169152
0.724481511113724,0.8101312855336342,0.3373593142210837,0.17050245472180878,0.31647371877909486,0.06908829458637875,0.8063593731504997,0.6600735426636563,-0.035929209078705955,1.468397431762153
0.5827883292868379,0.6843271958932473,0.4663628539086453,0.21106075031426724,0.35208256144288247,0.1751127331529774,0.8232129951075807,0.7235383155265109,-0.016711808031685437,1.618066302122242
0.5794729553601754,0.738484571124806,0.2577634400374442,0.2131993178120587,0.23294547692234074,0.10567357202470151,0.8499082079053604,0.7292530058448609,0.004643654815614881,1.7023103368389119
0.34682139856650335,0.6060527740673116,0.4644228147245977,0.4573243010877508,0.2740253261074366,0.1686639780103199,0.8022227908481057,0.905771252583143,-0.00952955323869521,1.7865543715555794
0.5091023793745786,0.6708011344908216,0.4023969703044413,0.21559462805861335,0.299805177697396,0.2973038339642983,0.7128261911516844,0.7819449986033596,-0.07001208149391733,1.8707984062722522
0.4718312793256674,0.43263579951741876,0.36712301193318564,0.3775271823148375,0.5271769958098038,0.22571862915041035,0.7790288955934431,0.9714388074312632,-0.1448013900416244,1.9550424409889193
0.3055217968532311,0.6138340193977898,0.33116399672862157,0.21807362340461184,0.4403485554681974,0.29811951962204125,0.8369636494531308,0.7765398234136855,0.08724573282801447,2.0392864757055884
0.5040816556686947,0.5449741067287174,0.6144396003786678,0.24404622167867396,0.28363680212862996,0.24503131394148286,0.914844658665123,0.9292590026168351,-0.02412360578563299,2.1235305104222597
0.500206815992268,0.5277892747479098,0.6017341070563846,0.4014100478363991,0.5761478474479957,0.3879712302715733,1.0179795643500624,1.024780191337572,0.0447708560017315,2.207774545138927
0.6366470343961301,0.7839603826299789,0.5603255632636933,0.4560792698946614,0.45168461443803926,0.5361511148243041,0.9070495269374683,1.1691492957089877,-0.0040157950644343415,2.2920185798555983
0.22792536223077958,0.6545343969074546,0.4542135316249189,0.49230209581687195,0.4109566628770985,0.38490943622512497,0.7706093931803315,0.898415107991704,-0.24238793266289568,2.376262614572268
0.42523622568388997,0.6865206515838673,0.6102918954287405,0.4312845103457877,0.3989531086021167,0.46108966133954804,1.0520687467361778,1.003110285220656,0.15033983017671507,2.460506649288933
0.5584008675722134,0.642278882646678,0.5847747839758151,0.530855565598768,0.3408387490560847,0.4764309445416467,0.9956057408614142,0.9941299482585807,-0.02811002928859549,2.544750684005606
0.747659653487714,0.7270884159161279,0.4777311633141712,0.5515122203245502,0.682313395468167,0.6278781420638676,1.1006258403221376,1.101761984595143,0.069822331361359,2.628994718722273
0.535711369890923,0.7240567674515226,0.6535839416476449,0.5855594010986218,0.5117833234398697,0.7017854032684436,1.0873836410800646,1.3626397434858786,-0.06891878180895679,2.757731856214142
0.7000138780743167,0.7145435784574653,0.48486264876129087,0.3902485845174539,0.5480556481307262,0.6443345298105614,1.1201636370186507,1.159659723925518,-0.0024354592260982843,2.8419758909308115
0.7422775430257678,0.8268333199869988,0.6313471164639988,0.5333577525341001,0.6820079046823041,0.6943013283150665,1.0282293220811511,1.1728919972318905,-0.16685840738775895,2.926219925647483
0.698589586556793,0.7725917406536034,0.6054329680442578,0.6541094144799311,0.5281465593851914,0.5167805392729015,1.164127025486068,1.460429330316503,0.16839276914578688,3.010463960364149
0.6386794040016475,0.8192584227567409,0.5970992388748615,0.48397045810073436,0.7178472722121261,0.7580430533562857,1.0982699370074123,1.5331895536086642,0.13800913541474516,3.0947079950808174
0.5421588610207746,0.7596551284198305,0.696286652503827,0.5615923486161619,0.6601913644140318,0.6546619958192362,1.1774931181030432,1.5147647813516134,0.05436001545944324,3.1789520297974905
0.6621366924171997,0.8333092317265316,0.3992422995720316,0.6887135449859931,0.5369816574849404,0.7141195337095279,1.154368446240046,1.3317180910453956,0.11608267873785194,3.263196064514158
