X1,X2,X3,X4,U,time
0.060129249463423996,,,-0.08587097028393671,0.10467940508055001,0
0.24011960364905535,-0.24298168240233295,-0.05536939759175949,-0.05868808742567316,-0.046325347148132225,1
-0.03462848058151922,,,0.1968114556113767,0.07750530422259055,2
0.0,0.02267025619418319,0.0,0.0008102922446849084,0.04590400019679913,3
0.0,-0.11032463516718108,,0.07434787910286902,0.057209341275425964,4
0.0,-0.2116262861297373,0.0,,-0.06564339586020314,5
0.0,,0.0,0.14371842409049537,-0.09340899475395961,6
0.0,0.000648996424753287,0.0,-0.015332651208303728,-0.0623185852919567,7
,,0.0,0.03866409014796993,0.09475623706422664,8
0.0,0.030668867403374097,0.0,,0.001240790204323001,9
0.0,0.07595101936189468,0.0,-0.03189689262027241,0.015513442497162973,10
0.0,0.021308228341294182,0.0,,0.018109075868535336,11
0.0,,,-0.16210709590603076,0.09125540673854342,12
0.0,-0.15583599754897642,0.0,0.0008456086080570728,-0.1620547582515366,13
0.0,-0.010337328597280029,,-0.1359792381234873,0.01659123333055609,14
,0.012674485394923255,0.0,,0.030784198367022515,15
0.0,,0.0,-0.04323867952841792,-0.25998554003946067,16
0.0,,,0.01071877464686865,0.19219815198324483,17
0.0,-0.04703956940829265,0.0,,0.15891587319273662,18
,0.03648727918809291,,-0.05939047531183409,0.10468463499579582,19
0.0,,,0.0692973289932282,0.37016501149028774,20
0.0,0.043881898646974116,,-0.04712678334807583,0.06193575116594333,21
,0.09066781191666423,0.0,,-0.01592863509622462,22
,0.14659970281699844,,0.039088045112463055,0.1415709375220465,23
0.0,0.06599349634389885,0.0,-0.1232404676195904,-0.1094793289795602,24
0.0,,0.0,,-0.044522143039112234,25
,-0.03435288074808604,0.0,,0.09541605167896121,26
0.0,,0.0,,-0.00847354060472536,27
,,0.0,0.043732374486684336,-0.07644831937937029,28
0.0,-0.11506275634408443,,,0.02572831165043988,29
,-0.09846470227076254,,,0.05587546871847119,30
0.0,,,,-0.0581356380796249,31
0.0,,0.0,0.09620059661399476,-0.19822046690755363,32
0.0,-0.11159014840970645,,-0.004824023187065369,-0.06426763336833878,33
0.0,-0.17817175274717137,0.0,0.036317526071859445,-0.014160262023087046,34
0.0,-0.04304854740310297,0.0,,0.02517025845056847,35
0.0,,0.0,0.10363049157550792,0.07357321364655786,36
0.0,-0.012611354802146285,0.0,0.08023284644020952,-0.09608652032012577,37
0.0,0.0460485995395347,0.0,,-0.15001880139059423,38
0.0,-0.1805130553356883,0.0,-0.015118063119000795,-0.020605908069176077,39
0.0,0.0910554154733476,0.0,0.01847569381177584,0.010570923667030744,40
0.0,,0.0,0.11580643412959774,-0.017093431027317734,41
0.0,,0.0,0.08115741047304671,0.10418222952948808,42
0.0,,0.0,-0.06420861864722517,0.10711444894930598,43
,,0.0,0.105159921004169,0.15638599973369816,44
0.0,0.07467384787428105,0.0,0.14043430278012714,0.01960573509797474,45
0.0,,0.0,-0.5635098564821206,-0.3739673467656371,46
0.0,-0.02217378233202182,0.0,0.22478072537488183,0.06671404788323138,47
0.0,0.01782945359113904,0.0,0.017849445736692848,-0.036089389634836565,48
0.0,-0.2067492599944134,0.0,,-0.005393387220523712,49
0.0,,,-0.01930164088451157,0.0272002020999246,50
0.0,-0.10401483669450767,0.0,0.07134250844395039,-0.4225792311094371,51
0.0,0.11179258939741675,0.0,,0.02114978296603222,52
,0.03807492543558318,0.0,,-0.09139668965135445,53
0.0,-0.03609316977083601,0.0,0.245226409580919,-0.044121512320358505,54
,-0.06175090276809965,0.0,-0.002062911434117479,-0.21529968096696198,55
0.0,-0.12699973158081448,0.0,0.1143230037556561,0.041218341886757576,56
,,,,0.13294242647757126,57
,,0.0,,0.15020036771027864,58
0.0,,,,-0.6166972557907767,59
0.0,-0.20540318523828863,0.0,-0.091128906465621,0.12365624813487622,60
0.0,0.01526503892224354,0.0,-0.0936827598001462,-0.06091619890765043,61
,0.04689459687620398,0.0,-0.0884324558900766,-0.08411974056263699,62
0.0,-0.03066690729541979,0.0,-0.05309716855076089,-0.6309303627280393,63
0.0,-0.15217098440767948,0.0,0.03410351215402963,0.07618819136233969,64
,-0.01773163118402696,,0.001979183057402817,0.20973517122017232,65
0.0,,,-0.2041513570190625,0.0263005018292283,66
0.0,,0.0,,-0.1517684130591314,67
0.0,0.07642796010213415,0.0,-0.07482369480948761,-0.004636955156612894,68
0.0,,0.0,0.031887060354302096,0.040301569194339165,69
0.0,,0.0,-0.08456121534698602,0.13356526543730593,70
,,0.0,-0.0023544558591508864,-0.0028493756211486047,71
0.0,0.0074359886216856215,,0.04125054567796041,0.05385099290177306,72
,0.0683652376109946,0.0,-0.09371008607380957,0.03247703144926175,73
,,0.0,,-0.08638591238673472,74
0.0,-0.3727906423429803,0.0,-0.012497616631692174,-0.03697913907452566,75
,,0.0,-0.02619185298312167,-0.24295496147350715,76
0.0,,0.0,0.10482786366227576,-0.02982008840864768,77
0.0,0.07903989506192695,0.0,0.11728318049187846,0.05650736799088218,78
0.0,-0.004489938473468823,0.0,-0.21270788537989796,0.03430175741927631,79
0.0,0.029421999636366214,0.0,-0.0808110864363972,0.02501133380213961,80
0.0,,0.0,-0.19489412178452534,0.034658398808046956,81
0.0,0.18302561304391354,0.0,,0.14767686572118552,82
,-0.26351082637792816,,,-0.11356825969484652,83
