X1,X2,X3,X4,U,time
0.060129249463423996,-0.10951668982661747,0.13018021421494605,-0.08587097028393671,0.10467940508055001,0
0.24011960364905535,-0.24298168240233295,-0.05536939759175949,-0.05868808742567316,-0.046325347148132225,1
-0.02678625896507026,-0.0772760762371158,0.2869581019166063,0.2118437679772327,0.07750530422259055,2
-0.2691727075159182,0.05188932921182577,-0.10655509735520109,0.0008102922446849084,0.04590400019679913,3
-0.13891810790955952,-0.1422911643737414,-0.20649638935509534,0.07630843450698127,0.057209341275425964,4
0.0038550807801764064,-0.2735752029362659,-0.15656731690161646,-0.08858635956595529,-0.06564339586020314,5
-0.16910157988601432,-0.011018028857165248,-0.038056384860975206,0.1089888971131055,-0.09340899475395961,6
0.1309358346075992,-0.010767919033539275,-0.07532155969072718,-0.014368881013259626,-0.0623185852919567,7
-0.17617136027988045,-0.008208415850189634,0.008076539157330552,-0.0036113048235336467,0.09475623706422664,8
-0.03947196849501653,0.033091829150573265,-0.0214908945748835,0.04729057143661323,0.001240790204323001,9
-0.06260675964859531,0.06950375098942962,-0.12583779722397345,-0.07593973269024253,0.015513442497162973,10
-0.03812357416485892,-0.01644311082589785,0.2455854550003977,0.014521088610125051,0.018109075868535336,11
0.1394488192642167,0.11384804399513909,-0.13726342381252077,-0.17775878581817958,0.09125540673854342,12
-0.2519269396130741,-0.19701502469273266,0.060143626498684044,-0.008685284933157657,-0.1620547582515366,13
-0.08722687678513628,0.007705759352325184,-0.27750671599216853,-0.10111703330743313,0.01659123333055609,14
0.027450932147097113,-0.0705775294027273,-0.03951975765310867,-0.3237753374789221,0.030784198367022515,15
-0.04762190064078892,0.11879090467760314,-0.02088165642536728,-0.065045398724702,-0.25998554003946067,16
0.13249721109899779,0.06220682048337534,0.0851939786042802,0.017581507683642927,0.19219815198324483,17
-0.023991241304032518,-0.021481375827008594,-0.009110577450578652,0.05344853815988704,0.15891587319273662,18
-0.11022956701904651,0.03375410595291931,0.018544333746056036,-0.026266172537084645,0.10468463499579582,19
0.5932335622504044,0.037244658075787605,0.1638948223311008,0.06329951866722007,0.37016501149028774,20
0.1435789200557775,0.09305034534630435,0.11900550424122315,-0.07468417510283745,0.06193575116594333,21
0.11320136512694108,0.12636946318903117,0.028111057202066265,0.10039009905759538,-0.01592863509622462,22
0.09163053403853047,0.1550330199776183,0.04961699508688669,0.07498277512640743,0.1415709375220465,23
-0.25309061922594317,0.08087859486996486,-0.06833121341834536,-0.09494012633785513,-0.1094793289795602,24
