X1,X2,X3,X4,X5,X6,time
0.04469950618278265,0.07125385315817523,0.07751152713260462,-0.17784031857039378,0.04437977017908857,0.08734038167612157,0.03155277077496269
-0.08036961655812251,,,,,,0.2852963109712502
0.15020036771027864,,,,,,0.3960701659123449
-0.03773667457344786,,,,,,0.4803142006290137
0.02711086569300631,,,,,,0.564558235345684
0.06222080200228779,,,,,,0.6488022700623526
0.10511444527035921,,,,,,0.7330463047790218
0.07760927095081098,,,,,,0.9021901893885083
0.04808470586522817,,,,,,0.9864342241051779
-0.14671464264633077,,,,,,1.0898761269748514
0.07937668846481807,-0.07300351280302587,0.0005789773754213846,-0.11345726366973896,-0.07487793395248751,0.05809464434538918,1.17412016169152
0.032536750188440385,0.04030166975877954,0.022503589192605547,-0.11804228390677074,-0.03566103058800094,-0.08456121534698602,1.468397431762153
0.13396514738102205,-0.03161810967294441,-0.017365173166375515,-0.21075459347404413,0.0018257383778271133,-0.0028493756211486047,1.618066302122242
0.00491483815418195,0.007526453393415084,-0.020448100701959487,0.04151520570616665,0.06717624250289594,0.028148488248104203,1.7023103368389119
0.06942211911069249,0.051402371046915085,-0.09290703095281184,0.036963696627466486,-0.0969761330053034,-0.06069982025252251,1.7865543715555794
0.1813675585785618,-0.09792646297160987,-0.08427138735098667,0.07396107207540191,-0.3723807478824701,0.14749887979312212,1.8707984062722522
-0.012011845574050299,-0.034848639056707646,0.1351405555084169,-0.1015724702123853,-0.06437539890245658,-0.02619185298312167,1.9550424409889193
-0.24239720714858004,0.03734147576512942,-0.08078335308516321,-0.17024168727209318,0.10792295367378953,-0.02982008840864768,2.0392864757055884
-0.16223718178252414,0.08099768010263159,0.07339416056830246,0.11731925160040216,0.06520203761645693,,2.1235305104222597
0.0004910897185624813,-0.11159108602428,-0.20994993045940838,0.04899085892763422,-0.5211478964523657,,2.207774545138927
-0.10245515325045006,-0.06758739444642407,0.04130196406432052,0.21412776381910723,0.10973279375139514,,2.2920185798555983
-0.1943993458781026,0.03517015447871808,0.04409151008407532,0.18302567333619146,0.08558525628871644,,2.376262614572268
0.16636092505310504,-0.21612530700914875,-0.24078298274006704,0.24736161384533759,-0.12891684865160588,,2.460506649288933
0.28780395620758636,0.3132004755142467,-0.07843632777902386,0.07330700462549083,0.12765695133658672,,2.544750684005606
-0.046800111657506624,-0.10107199765021678,0.09840594865042053,0.1576276814164073,-0.04179518558778412,,2.628994718722273
0.021186989473387596,-0.005144340480511565,-0.01850760562815385,0.08350329718008839,-0.04021627906561294,,2.757731856214142
-0.05312648443216884,-0.09003180629609325,0.03806352998454632,-0.10681623230331556,0.031100532388328845,,2.8419758909308115
-0.1351786205149747,7.23084780530076e-05,0.1306276358109809,0.09832674461154256,0.3475574319101975,,2.926219925647483
-0.11800256262744928,0.07385484443344376,0.1873425613583383,-0.07421125623944475,0.048368028352144044,,3.010463960364149
-0.1714876283414664,0.024089209734141075,0.18674509237840498,-0.09445905603496574,0.02549049568168975,,3.0947079950808174
0.015565830429970728,-0.34321185203404003,0.033909170032537024,-0.12517495325254896,0.11760658191626092,,3.1789520297974905
-0.006594589747164353,0.07423544671657416,-0.1490100744534085,0.10386410536857678,0.027739970717899992,-0.033870262214540856,3.263196064514158
-0.1743360579016414,-0.10296909357704082,0.20951231631278064,-0.12244835568057455,-0.009728591213744215,-0.1610712733615233,3.347440099230829
0.22616921086431901,-0.050665248049659675,-0.031655350340135266,-0.06075145759338562,0.11338042000880368,0.5902989803718202,3.5962107465422606
,,,,,,3.877612405473088
,,,,,,4.015220671772362
,,,,,,4.099464706489035
,,,,,,4.183708741205704
,,,,,,4.2796438782765405
,,,,,,4.363887912993205
,,,,,,4.448131947709878
-0.07573977384175798,-0.1591605308626728,0.07198631033037246,0.25111833255199784,0.178979982722967,-0.09275664683982919,4.532375982426543
-0.04719490295437126,-0.21317933046663118,0.07881718141360772,,0.1508659426956072,,4.616620017143213
0.018836469083728775,0.14355895796917104,0.08164786063078225,,-0.020432495959765838,,4.816347779639221
-0.03447409479261823,-0.009744013336429939,-0.04939975522894899,,-0.01946582899710427,,4.9005918143558915
0.05886541718264987,0.12928369884097068,0.09115639514692243,,-0.001259786555850588,,4.990840269780755
-0.09839766833246734,0.04042087018155826,-0.007685559157910158,,0.16380314172259297,,5.075084304497425
-0.19113366002331275,0.026938068181692497,-0.22810729739823732,,0.05438192032198197,,5.159328339214085
-0.126689635092382,0.06252674675696343,0.0365850715287681,,-0.14911981064772634,,5.243572373930765
0.13629403849892277,0.009425189137210814,-0.05233953760322587,,-0.03397092959634749,,5.327816408647435
-0.015083287870245614,6.5591337112064e-05,0.45397713901271647,,0.09042373722614977,,5.6179628614840915
-0.06806144259909144,0.004706050223804367,-0.03949735594753386,,-0.11097884903219511,,5.741597626761685
0.045217564198076717,0.1780391999402056,0.11027621764655594,-0.02248700571261301,0.05722128873102964,0.06267933870824628,5.97388322610946
0.6480338571658597,-1.0895763376458583,-0.07995155909818345,0.08015071867693101,0.08279990537902282,-0.02538716008206195,6.160025019168348
,,0.008437532546936816,-0.1124831391528866,0.02975106546080779,0.04158989301315419,6.244269053885016
,,0.2539758102570104,0.0652631125976509,-0.042735330427843526,0.01095462058212411,6.454698008546844
,,-0.007960331965669407,0.0403143604592955,-0.019182288816013002,-0.05084347816581051,6.538942043263511
,,-0.08411993030524041,0.19637384442470507,-0.017941368481530058,-0.0512922917340469,6.623186077980175
,,0.10709906785671607,0.42740417852012114,-0.13289007458751745,0.014231207850273729,6.70743011269685
,,-0.06994980013179118,0.16497556860595458,0.2567895036479286,-0.02861119197243398,6.791674147413515
,,0.09508185554525526,0.004291822738520681,-0.06115634926892574,0.33410923382089996,6.875918182130179
,,0.01564106830382165,-0.18488532627375528,-0.12435163858661487,0.02252129953692429,6.960162216846854
,,-0.010631130033670819,0.06762430992422389,-0.061638418237705384,0.0170953412953738,7.1055480005097955
,,0.12060183138818946,0.3912055448919771,0.03349459797448967,0.05872840591195192,7.189792035226457
