X1,X2,X3,X4,X5,X6,time
0.04967141530112327,-0.013826430117118467,0.06476885381006925,0.15230298564080255,-0.023415337472333597,-0.023413695694918055,0
,,-0.04694743859349521,0.05425600435859647,-0.046341769281246226,-0.04657297535702569,1
-0.05796867526092793,-0.20541225604382835,0.0,-0.05771342988319032,-0.0795807102900038,-0.017631682141184386,2
-0.14729455560553276,-0.14123037013352915,0.0,-0.0069715227479699195,-0.01633255148448375,,3
-0.050001368864123624,0.01109225897098661,0.0,0.018177867573990092,-0.06285247809106848,-0.013718187541436102,4
0.013920466157417821,0.18522781845089378,0.0,-0.1614504752242938,0.08952563823991495,,5
-0.057500445454715485,-0.19596701238797756,0.0,,0.009266467909823523,0.04607378003542459,6
,-0.03011036955892888,0.0,-0.06572436392716935,-0.03244648795883638,,7
-0.036159777257663214,,0.0,-0.06261728579296144,-0.09398194560146363,,8
0.14035115701424306,0.09312801191161986,0.0,-0.06501806528115944,0.008079428823171819,0.04228915722325039,9
-0.055343782851081685,-0.01856589766638171,,-0.12623677807553135,0.055245356126956024,0.028322741492880638,10
0.03294030375764759,,0.0,,,0.14288066418306178,11
,0.15646436558140064,,0.06404775952094062,0.003564475076271178,0.02453986054621278,12
-0.07032667893048548,-0.1987568914600893,0.0,0.04501567561346789,0.17340850828252788,-0.013563697555917034,13
-0.10091964203270024,-0.05017570435845366,0.0,0.09964844903111808,-0.03496975013131673,0.136027924987786,14
0.04845355455611961,0.09686449905328892,0.0,-0.06083880943179321,,-0.1980644828302361,15
0.04005423859365318,0.026105527217988936,0.0,-0.04849405455592031,-0.16587259797775872,-0.08328447864906817,16
-0.06636254242154171,-0.0802277269221619,0.0,0.0027566949271561336,0.1692209682986849,0.01980097197126661,17
,-0.007444591576616722,,0.05812846259309708,0.007125698964965098,0.29573340445266116,18
-0.007174202784767752,0.03015473423336125,0.0,-0.1313207296778491,0.13753366648874088,-0.03642931695749432,19
0.042727696512515144,-0.09093874547947389,0.0,,0.006157417508887389,0.13979946271712923,20
-0.12170554169717972,,0.0,,-0.19235862539549262,-0.03589350974627106,21
-0.08728667414720323,0.04735924306351816,0.0,,,0.05956645883898215,22
0.03211714907960876,-0.12308643164339553,,0.0707550243312433,,,23
0.05726119429593478,0.07818228717773104,,-0.18913569364071708,,-0.1310668722712909,24
0.038907213414466686,,0.0,0.05540350687425867,-0.046347030126418706,-0.024342160959516912,25
,,0.0,0.06606655039944105,,0.1348650282137701,26
,-0.08206823183517105,0.0,,0.10863263615922543,0.21383023501594897,27
-0.05468825817458664,-0.07537361643574897,0.0,0.002391454338960583,0.003654975764732742,0.036147933669780884,28
0.060756409894442864,0.08271832490360238,,0.1672079667368195,-0.025509101588211375,0.4141436883852585,29
0.028280432519849324,-0.08571575564162826,0.0,0.026922446504208455,,0.09428412893778639,30
0.044410605951079575,-0.007282891265687277,,-0.12293454754633293,-0.03388251660501873,,31
-0.02842017673545913,-0.12457387787119881,0.0,0.03543709112134039,-0.1375595626386465,,32
-0.03989794006862494,-0.11429702978306232,0.0,,,0.12740645523653976,33
-0.17527993839231404,-0.09378250399151228,0.0,,,0.45413805733207113,34
0.10251167667654065,,0.0,0.07372565894256493,0.0008800911908355413,0.13856373215050694,35
-0.08675526572335755,-0.02368186067400089,0.0,-0.03536854330219559,0.26095612024437687,-0.21678978106604108,36
0.004117384189865278,-0.16127158711896517,0.0,,-0.007719415411331958,0.07311386490537647,37
-0.044346460968609794,0.06795977489346759,,-0.0023587820960414875,,-0.06716499954221698,38
0.23975116982525305,0.06339190223180112,0.0,0.046579110514225676,-0.06712215931525539,0.12483557741671422,39
-0.08384153150194604,-0.011473644146689901,0.0,0.055352256380283085,-0.10139799649988736,0.013599294339145779,40
-0.0736277004190441,-0.0653329232573712,0.0,0.07001656460244261,-0.1039474928813913,0.15130027461755383,41
0.2535142301233092,,0.0,,0.15469774075963932,-0.15624977888442776,42
0.07536730495179632,0.07746340534293368,0.0,0.022049861516950767,-0.3643539492175189,,43
,-0.12477831819648495,0.0,-0.18894176503049165,-0.03518450406291807,-0.14752644254730876,44
0.08669284285943399,-0.14358621511794395,0.0,0.009309781121032364,-0.17372757111699177,0.05412366137920459,45
-0.004102705529004786,-0.06002168771587947,0.0,-0.10944166662575106,0.015075646973537752,-0.026812349179783715,46
0.10908906166146126,,,-0.16901287514533037,-0.05895517615385876,,47
0.0031912059806795123,-0.06226995198205938,0.0,-0.06801232269429211,-0.12654162575255332,0.027149735411954173,48
,,0.0,,0.05408128280617916,0.07999665450303244,49
-0.10530674270008601,,0.0,0.07805921288037011,0.005925732514489291,,50
0.10410363402540929,-0.059157138883582996,0.0,-0.016445254292522977,,,51
0.11508202033882853,0.08135096360006386,0.0,-0.021389632062917795,,-0.04920786291282573,52
0.027210913074136832,-0.013014305436768459,0.0,0.10402676967378985,-0.09037792114851438,0.2976614817912674,53
-0.1491692826614795,-0.12141886127877322,0.0,,0.10402268957473146,0.13153443934240744,54
-0.03711485214412473,-0.08972543714858316,0.0,,0.1298413325963537,-0.039956378758932765,55
-0.0954051533453709,-0.03213858416529935,0.0,,,-0.022136798592640825,56
0.004218930096027085,-0.05069431753711298,,-0.014305127488491401,-0.1666933846164769,-0.15290573580287323,57
,,0.0,0.07367631797366941,0.08004391132480539,,58
-0.04200279537578124,-0.10025293646378089,0.0,-0.003797957970565445,0.061742383223276714,,59
0.11324420794422035,0.1532738913002578,0.0,0.03859831012844779,0.06749521598288508,,60
0.022912944212313473,,,-0.06755311243462644,0.017890341477273388,-0.007620316444887504,61
0.18348519382291245,0.09592708260852069,0.0,-0.04305660185956785,0.06021081869821723,-0.018263911006797494,62
0.18664836190756118,-0.08082982853551515,0.0,-0.03614778288185868,,-0.08330111761765599,63
,0.015039378647620763,0.0,0.1646047184248744,0.08058327066586154,0.08222364509490292,64
-0.07016470027457557,0.04919191715065058,0.0,,,0.168967940812301,65
-0.11715855794247124,0.1353872374165413,0.0,,,0.07728906670712865,66
,0.004698059376474206,0.0,0.027388942193725056,,,67
,0.051443883405874906,0.0,-0.15440929886817584,-0.14245584019607221,-0.0034802218480985414,68
,-0.07484865365565536,0.0,-0.030568390198933797,0.05616599885911232,-0.019231283528082833,69
0.2762884261859269,0.17553408424432046,0.0,0.12215867388655421,0.052310238878941234,0.24069802855680594,70
-0.06905028765807288,,0.0,-0.1593578920447048,-0.06946238171195583,-0.33937742601400916,71
,0.07175422557959624,,0.055642870074872494,0.09911839773924727,-0.09071370625784753,72
-0.17256015189138021,-0.005554769889661878,0.0,0.009203472597846648,-0.1844870619740387,-0.001089052243109189,73
-0.10366004809728377,,0.0,-0.14889384552810145,-0.0477053026945307,,74
0.03193778309273235,0.09551423205012383,,-0.007046977229419819,-0.11258330004848466,-0.08527721387124126,75
-0.052112728892230745,-0.10352423224193741,,-0.17947779129775118,0.19365372239987103,-0.14902976740591564,76
-0.06141335436988968,0.021397991073422204,0.0,,-0.010374446514757947,0.11313683316357931,77
-0.07608284438683996,-0.057581824064468004,,-0.24633263265104358,-0.1339256652039264,-0.07269531100893456,78
0.15453532976787326,-0.024903603955637833,,-0.024406022699296728,,0.09121237184905547,79
-0.051013376772093694,,0.0,0.06413216082554422,-0.08539748360814903,-0.08771303425805484,80
-0.10791920856882846,-0.1081548003614395,0.0,,0.024855600198555955,0.23399619248530096,81
-0.02671453728836872,-0.08612842013282637,,,-0.06325319021085818,0.02227132139139703,82
,-0.1382799730964336,0.0,0.1449859048415485,-0.12041902128791045,,83
