X1,X2,X3,X4,X5,X6,X7,X8,time
0.2511070899823281,0.8151184170754602,0.711075422767854,0.1598492660381458,-0.1293573085106515,-0.413358133595316,-0.5365829809080334,-0.05789912444887173,0.03155277077496269
0.2996511958524018,0.22714849826920175,0.5805452762520307,0.11567591077988242,-0.185153906321674,-0.48318613784127695,-0.17536302159338574,0.05500210111759308,0.2852963109712502
0.2894313478413511,0.45322930980665527,0.17107103546253616,-0.2529691046580804,0.08893090821170241,-0.4649272869958195,-0.3448547755583729,0.08436119076958205,0.3960701659123449
0.24618944328836218,0.4314308666931945,0.49066998026573105,0.12359867077341433,-0.48414977007875026,-0.13168795791863747,-0.1128432436178406,0.2990971929520815,0.4803142006290137
0.4912589955841729,0.5868844015389972,0.43748370456899244,0.27251284969259343,0.011751740045791301,-0.40822851832827817,0.20277622853887664,0.20352353987861355,0.564558235345684
0.5595798285441005,0.8223296395596632,0.6734470687584854,0.4744255389238765,0.08708331911391834,-0.2829287915280443,0.16821319831265763,0.30346629774566913,0.6488022700623526
0.6345072785406807,0.7943867268712977,0.6740660735799007,0.4161331005568594,0.07718578651972892,-0.28001763951833575,0.496338404096069,0.256508747218534,0.7330463047790218
0.6275619159703861,0.756113034397242,0.8089568722347218,0.7945078800021591,0.02319661915562254,-0.18830910149092525,0.207329622418282,0.4619356205982815,0.9021901893885083
0.7581487922164692,0.77743908193554,0.5806332667644645,-0.04798286871523835,-0.04367308704132783,-0.2499544948784903,0.5251900972968884,0.45387347682857104,0.9864342241051779
0.41838748246844204,0.7995329283316545,0.3619089312077359,0.30211418791449113,0.10226883762947597,-0.14078595772188893,0.0687066363863984,0.2946094824481268,1.0898761269748514
0.48949306205492943,0.6504325749008354,0.22593973221135324,0.07909279269659023,-0.12640154660024627,-0.27037014400078097,0.4955195453315906,0.5435322165804988,1.17412016169152
0.36456688323794917,0.699241639168787,0.41691303042801087,0.28301882391094463,0.3062800037256662,0.06441632579194455,0.5998405303718072,0.6764650127513044,1.468397431762153
0.521700146111292,0.5471673458209878,0.43557227580429947,0.44938063197898054,0.16066195545906753,0.10181554107581334,0.8186531999909539,0.7250920394044309,1.618066302122242
0.6318915976160933,0.52038058218101,0.41178854081400396,0.2816853178055851,0.279705579733447,0.191165083479887,0.7872556596931931,0.8789284224303354,1.7023103368389119
0.4875243350948281,0.30919614676727347,0.6451112400515682,0.12478295467097705,0.21752224338736026,-0.04498774947568118,0.6369656801105436,0.7553963847273025,1.7865543715555794
0.369636336760799,0.44763672159760926,0.45466395933624465,0.3599675057966897,0.09455889592983707,0.04897200650047914,0.8009117888734117,0.7735172748030453,1.8707984062722522
0.40986699939345617,0.6468038885290158,0.5083568553830011,0.007020349110309743,0.3833136844666763,0.22035902891518874,0.9818096520369263,0.7302423414350769,1.9550424409889193
1.0873527588732939,0.3872589353313191,0.7610206477478659,0.2960131092121502,0.5560060102070337,0.3569277358823561,0.9087736475146536,0.9388322173202414,2.0392864757055884
0.4836705062010751,0.6740607428974904,0.4216451436859189,0.2740304319637802,0.3429214377537183,0.12207528440671644,0.9266795980353253,0.9543797491606499,2.1235305104222597
0.6327739797390285,0.2596455932059578,0.36180133063026076,-0.05106255730932563,0.49377535995741606,0.512692178584456,1.050971250808092,1.144595862280123,2.207774545138927
0.4923726958494265,0.6143033656958216,0.3402261682500542,0.2615193712623174,0.5715241254117892,0.48621651207817845,0.8319521292201804,0.9237373113907289,2.2920185798555983
0.5134027135319936,0.5034221153129117,0.6514864940396761,0.4149217873762208,0.3847488991468082,0.26401656545528374,1.0077730926718018,1.0183375127666048,2.376262614572268
0.6468006096483608,0.8913488618857499,0.6184230530858659,0.6241003408083184,0.5106466522970804,0.723831730719178,1.0044397976446853,1.0833798205688636,2.460506649288933
0.46411411004601455,0.5895597109017455,0.6414975464772424,0.4962306191729911,0.5113734882204612,0.563008517156993,0.7494022372248264,0.8923410625827723,2.544750684005606
0.5246586406771037,0.7066528036439067,0.6743704496225442,0.5057715056433757,0.4449255323425085,0.6410089292101302,1.1813158249417892,1.1960586352425913,2.628994718722273
0.49951554468849635,0.8325953776324511,0.5695166873922408,0.5884174456159383,0.5806079502723661,0.5205111088534583,0.8794469603324605,1.1576631576674221,2.757731856214142
0.42148101113983266,0.47281175331764236,0.25513638136612976,0.343001876513926,0.8396978005605715,0.6123494937701874,1.0427338340408643,1.2033790672827742,2.8419758909308115
0.8719008643726982,1.066061224319518,0.6859028215023439,0.5157167480906959,0.6331074313684469,0.6027025623932121,1.1507392946533186,1.2410327901124492,2.926219925647483
0.48865899873554675,0.7310863513711685,0.5851636952777259,0.5921969686971428,0.4939435124016616,0.660838159156751,1.0641561401569721,1.253603974693675,3.010463960364149
0.6900994120961889,0.8618963035899592,0.6472238117287608,0.6055387148527541,0.4521709563645153,0.6965618516578711,1.0725134998060564,1.4016427950991937,3.0947079950808174
0.36751209015451813,0.4160107285818344,0.8165065484728466,0.5327558658265638,0.6194210793614305,0.7754896078657699,1.3293541710564327,1.4503612050813786,3.1789520297974905
0.6087855190474819,0.8700448662494528,0.7459750161058278,0.5566027012552343,0.6917194032167339,0.7357631722263819,1.260369198582563,1.4461600310584668,3.263196064514158
0.524070119833959,0.8061496155328987,0.6914017298888496,0.6671300256230243,0.4894057336791988,0.6675622994452978,1.3289172606402062,1.5237108400696435,3.347440099230829
