X1,X2,X3,X4,X5,X6,U,time
0.2575118859106065,0.5618897190037151,0.40641870340245345,0.09059993766930295,-0.4990779116965282,-0.6137581981214599,0.05771264099393632,0.0006877963613004781
0.28236798894455334,0.8210682625318293,0.7158662484315289,0.32490690078605855,-0.15133707079167036,-0.6105561339805633,0.0059021191475417305,0.0025241720302599372
0.46193324649174633,0.7369477921367952,0.3599388082282345,0.17296834713475173,-0.3986877584029337,-0.3952173779894878,-0.1767226516258056,0.00436054769921939
0.004780733046019281,,,,,,-0.008809124402907329,0.006196923368178832
0.3667417822786083,,,,,,0.024939258202915468,0.008033299037138323
0.4631383665044946,,,,,,0.0709784290583688,0.009869674706097752
0.45924078828362863,,,,,,0.07724550686383468,0.011706050375057214
0.7081140043994623,,,,,,-0.0595778116951582,0.013542426044016696
0.6224167979764264,,,,,,0.024388563051160973,0.015378801712976157
0.5779657664651537,,,,,,0.10000217150928224,0.017215177381935513
0.5259402830014515,,,,,,-0.22143855299302176,0.01905155305089495
0.6835867509614731,,,,,,-0.04876739742789992,0.020887928719854548
0.6953945403257177,1.069966724353178,1.1981730547471714,0.8316525653858196,0.28990034804653964,-0.0462917633880188,-0.17081193946081297,0.022724304388813895
0.43702511712245495,0.7551082642123438,,0.4826302373503031,0.3725834864674342,0.08331184136961634,-0.11731565590327733,0.024560680057773506
0.6247073931544599,0.8185615738099301,1.231953899518402,0.5126076002695655,0.3895916857899624,-0.007566867003556289,0.19883339935805966,0.026397055726732982
0.8175872330270013,0.9968003795401218,1.0266835458765209,0.7929352859551504,0.2263022680942557,-0.1599782783408395,0.0009046645890218784,0.028233431395692253
0.9247935922106868,1.0025321146121837,1.455042894579507,0.9635368022344539,0.2899555347031842,-0.023786770808052242,0.15659545748203668,0.030069807064651774
1.0989811957948252,1.2806345046609908,1.037048290271421,0.7231214463282941,0.32616804014519146,-0.14993472525706822,-0.07273193491148798,0.03190618273361128
0.7597380735441481,0.9944176361795758,1.0177706813565353,0.8746751502118573,0.32243014719998503,,-0.019566376192689815,0.03374255840257062
0.5878433854800036,0.8843655560465367,0.9666590417985719,0.5629637412050442,0.473441357728139,-0.361106879170117,-0.020044661789309956,0.03557893407153036
0.6262583630475811,1.0172396697752097,1.2960016680979167,0.8077398235662032,0.45026936424724867,0.13437858585580154,-0.22795424956528573,0.037415309740489566
,,,0.7518498079124826,0.490545793502564,0.15780978319415842,0.05817789597188892,0.03925168540944924
,,,,,,-0.23165017396702067,0.041088061078408275
,,,,,,0.05990245810532283,0.04292443674736798
,,,,,,0.005196354938082374,0.044760812416327525
,,,,,,0.04178363942024215,0.046597188085286505
,,,,,,-0.23226930094722453,0.048433563754246185
,,,,,,0.06299808403475346,0.05026993942320549
,,,,,,-0.08593700333652837,0.05210631509216549
,,,,,,-0.185941332594626,0.053942690761124436
,,,,,,-0.05733398392159453,0.0557790664300844
,,,,,,0.3216650670275862,0.05761544209904376
,,,,,,0.058359225299178044,0.05945181776800293
2.7907824103947605,1.7870070575238144,1.3206748974805493,0.980678539800372,0.6572604789961628,0.507045314504827,0.17815835977605166,0.06128819343696285
,1.0081579064553001,1.4797117711186936,1.1660719297116462,0.5037916715162849,0.4250752076467543,0.0028078774047990596,0.0631245691059222
2.2562137719745103,1.6490592950383285,1.5724244666527676,,0.6580505366777991,0.6185866849922956,0.021174575769957328,0.06496094477488153
0.9133205550320906,1.0044332019575437,1.0020169265452787,0.7800762665308016,0.7089590497358141,0.5419310497831276,-0.02656218217805378,0.0667973204438408
1.5099382709787283,1.3291929475251443,1.599373210017398,1.1104700747593232,0.6890425363538427,0.5613405727084084,0.02925006768072866,0.06863369611280046
1.567558620574093,1.4276784873545092,1.5707414945787148,1.171294851152011,0.7046105447356207,0.4637780832405065,-0.02854945494712646,0.07047007178175951
0.9425099919837372,1.0537413026219424,1.8111979128837152,1.0549948896921133,0.5044322798470915,0.5397815020535545,0.057114685515685305,0.0723064474507197
0.7503212984174354,1.244404890821118,1.6233242022233199,,0.7065518403538884,0.7063917828999764,-0.12714111821740756,0.07414282311967915
1.1141096655143152,1.2728967902909718,1.6686294341977224,1.144003014809587,0.979416481370781,0.4217760595432578,-0.12045779657515823,0.0759791987886386
1.1659581115634983,1.1934194311473891,,1.2698562991174833,0.7094988464052155,,-0.078988430916692,0.07781557445759736
1.1905574773078376,,1.6463342725800656,1.2195233454224,0.9453387920680341,0.6404881397464623,-0.16170904695037833,0.07965195012655713
1.2552440386402655,1.1731196613571508,1.4622650541407507,1.1302990142148361,0.9116126120641811,0.6944770319635893,0.00123557239361186,0.08148832579551649
1.1202886685353495,1.196491750890644,1.6488551370322868,1.198004218106867,0.8654201180828501,0.8017903328409793,-0.04033307422285284,0.08332470146447543
0.9661006290426811,1.1623385357939577,1.8487172493408475,1.325845850380067,0.7186682376661446,0.7784194097434519,-0.31629765452382474,0.08516107713343506
1.359105565324635,,1.7574026873014927,1.3335501049754905,1.0915756263565752,0.8333957320740629,0.11575531916753119,0.08699745280239496
,1.194040235903538,1.3480857192829077,0.9816874179056045,,0.9715873049725806,0.20127989913002833,0.08883382847135497
0.9284232622991883,,1.5169300468221842,,0.8490502940768804,1.0312075831090588,0.059178373694019196,0.09067020414031379
0.8248818537693814,1.0239884476246846,1.725672716203904,1.351401001834815,0.9555406865104572,0.9288494843433155,0.2594310184774111,0.09250657980927277
1.221018299295558,1.1193041465883011,,1.290113751752868,1.013916838849408,0.9685490112413354,0.035740398417731696,0.09434295547823282
1.3801112119230576,1.289065621659049,1.936323134139575,1.2248297116056868,0.927814872760919,1.0806305691168425,0.02962697669529571,0.09617933114719235
1.3613686041262931,1.3365777020609921,1.7483369263057085,1.3640883824021763,0.9928627947101426,1.1427695471404526,0.024007661477322178,0.09801570681615174
1.006453230628086,1.1110433834986608,2.3813773816999566,1.4792285307739368,0.9740016412667901,,-0.16360208371822182,0.09985208248511133
1.601796185820156,1.3774929583366944,1.9277052770373695,1.270932392530596,0.9984887896872761,1.2482801926225415,-0.014591347969889357,0.10168845815407081
1.4097259911538458,1.2191867677497317,1.9734313202524545,1.34566788611059,1.001736141193294,1.1949790846664472,0.09612851924804014,0.10352483382303007
0.8012451887559058,0.9879356717587893,1.9891973143260018,1.4801357372851822,0.9684959017631157,1.0843650050652105,-0.22498068944072852,0.10536120949198953
,1.1599964950350736,2.34696134521558,1.4580672330478186,1.15786738724265,,-0.03113478871126976,0.10719758516094863
1.6400725013576505,1.3411465580831967,1.8550358686033577,1.388441606259957,1.314727138501294,1.2654984865666525,-0.03904744340488356,0.10903396082990807
1.501031073592031,1.276930142791092,,1.3688317394037588,1.1055710501020521,1.3603628078292629,0.048906691551426185,0.11087033649886813
1.5535139377709826,1.2416675653112317,,1.4418871089874077,1.0666320866969539,1.2029072582562799,-0.016300332601903656,0.11270671216782757
1.6068650275437828,,1.737281835164627,1.329469618016828,1.1458854576858044,1.3312444269991597,0.1543697760992414,0.114543087836787
1.409045087286692,1.3088191100782356,2.090420267215652,1.4817897635242925,1.2391958085093537,1.5410970718366803,-0.12092145304831799,0.11637946350574534
1.656427286219809,1.3899901623922082,1.8782711965703398,1.6327948283213782,1.1568636190963553,1.6123293221396295,-0.026498418854994606,0.11821583917470571
0.4658182483666747,0.831647904559605,2.350491334350564,,,1.4349235708710888,0.04562603052188199,0.12005221484366503
1.7700425278803291,1.4135284543257867,1.5452992188589443,1.3915096587066127,1.1771191217738386,1.6175258280225004,0.14985425111585415,0.12188859051262442
1.2508317696334643,1.2294620882823686,2.316358487703978,1.630965963209331,1.2952392123830785,1.1989389053022292,-0.22455256788656175,0.123724966181584
1.2449065882329133,1.1832031496745004,2.2214369150947735,1.7822233839371104,,1.5955364549747468,0.046005434144644426,0.12556134185054357
1.3803027725291697,1.2467067096494453,2.252349119303749,1.4494267541593677,1.3081921351664652,,0.09524725727420434,0.12739771751950305
1.6790181465010003,1.3767695237601036,2.3158769082618584,1.6767789341993105,1.1896794503163561,1.687158804381634,0.04873644282345886,0.1292340931884626
1.5491831573006218,1.230290421142592,2.447614483492578,1.5916315706204636,1.309118382335448,1.8245656782171664,0.15726886784823782,0.13107046885742157
1.6827231198638666,1.3886850451295099,2.2459363191073263,,1.3928549941165789,1.3806212980891277,-0.19746708945871083,0.13290684452638182
1.6662397609076205,1.427219820307086,2.235926369211467,1.6154218588718186,1.4313346419986595,1.5942321536537998,-0.19277680517539642,0.13474322019534082
1.3610780618122003,1.1727912559347071,2.486450594631338,1.6793240864703676,1.5251207660092525,1.499205154032982,-0.07675320864020121,0.1365795958642998
2.0652773311413415,1.5911384172279248,2.3671658297051406,1.4580763894462152,1.1963441531543821,1.897800562679467,-0.06564299636141255,0.13841597153325988
0.655409605944209,0.544787627586753,2.593253335616173,1.754689805018151,1.2286527789044592,2.32452618703579,-0.18155416295253365,0.14025234720221932
,1.5374928357263498,2.330431706101087,1.5101019394107247,1.4577350697597042,2.078300817149404,-0.221192238215211,0.14208872287117844
1.691230280104892,,2.406103043263832,1.58808377746331,,1.5352517361068838,-0.1509202008419884,0.14392509854013794
1.5852494858448178,1.3420079377005616,2.4061282229643477,1.4703222020482276,1.4113157567040606,2.250492953891361,0.26815186136617286,0.14576147420909813
1.4801449262357225,1.233489323940853,2.527476692541995,1.6542376487248147,1.7185122231625154,2.0755544139767137,0.08268644071622679,0.14759784987805666
1.1809156621842354,1.1949688515042847,2.1987372086710186,1.4773808979941756,1.4383148285683007,1.9771024599672566,-0.12538048271000085,0.14943422554701596
1.3237352001729805,,2.021515094710317,1.5278936514106167,1.5061889759291136,1.9739638360768645,-0.09184349495870746,0.15127060121597585
,1.2702115809234718,2.695958222631389,1.7341577483766137,1.4766393942186813,1.8820154254071984,0.014130692698352126,0.15310697688493546
1.444922841200079,1.1721981266724761,2.72170506056396,1.9105116753560665,1.6406382619459259,1.8319413140972676,-0.07823248963259874,0.15494335255389435
1.420764953243633,1.2312594256881064,2.718199272106738,1.7238076776665434,1.4371597847475357,2.0143511613188356,-0.03224623472111129,0.1567797282228538
1.3365490169817191,1.207979822922931,2.6609986243375925,1.6593978401334317,1.7377843717845258,2.248228871854745,-0.07310044672414741,0.1586161038918137
1.3524139505577744,1.1138485567926744,1.9890207256578747,1.7121887296441727,,2.052030681166483,0.09462647093362281,0.16045247956077258
