X1,X2,X3,X4,X5,X6,time
0.3415158765830832,,0.6694445810563094,-0.10383960971909814,-0.20789733349489875,-0.5094173741529182,0.03155277077496269
0.1311972970299945,0.579000868745067,0.39724445760933075,0.0497929042582207,-0.49181372374513554,-0.5352592095031609,0.2852963109712502
0.8121502300813701,1.0493341655522481,0.4427544380543658,0.4658020238077927,0.00021790583086299734,-0.48560963256604633,0.3960701659123449
0.5208763933548243,0.7457286636101518,0.5806320022694786,0.21922806405088674,0.053186475842332506,-0.43148054593787144,0.4803142006290137
0.5668451322618403,0.7111395757540837,0.3591731091376366,0.2615263904793981,0.17121221848856466,-0.4265329917096274,0.564558235345684
0.5648911049647444,0.7214660811627123,0.47485236026624356,0.2369984830235126,0.021253719736999393,-0.40743122709878166,0.6488022700623526
0.5791030599797244,0.8326665107751393,0.5588924041090575,0.407420490527157,0.12072258546631517,-0.3205905034126566,0.7330463047790218
0.5620560623202391,0.7515225822755649,0.47567546294675683,0.14513695466485987,,0.10197133974406927,0.9021901893885083
0.6964624748421994,0.8623828629550974,0.3493560535875172,0.23186754626448705,0.06649454558317874,-0.16210277557473002,0.9864342241051779
0.492214732229996,0.6856152033902121,0.4996487145204618,0.20437309713760068,0.07560841710206126,,1.0898761269748514
0.6170065015450169,0.6874165047192732,0.5090995893973098,0.0668815280180009,0.010067630519631915,-0.15450995003827395,1.17412016169152
0.5823516663257904,0.6999185685210677,0.4776549460008969,0.23200646577032133,0.3073314960132354,0.13381439863699074,1.468397431762153
0.48629694404057744,0.5582688313271493,0.3541371046889035,0.14271715618639164,0.1917896893689529,-0.130770898986143,1.618066302122242
0.4787524392843696,0.5792160265678303,,0.31171442289542906,0.2590126882658949,,1.7023103368389119
0.6103046173627718,0.5641992716355868,,0.20448557266306383,0.1031054707442102,,1.7865543715555794
0.3936794021075078,0.5410456598497367,,0.33184151218274316,0.3914712378496878,,1.8707984062722522
0.3754473287346363,0.36807721200934174,,0.3343694340370048,0.29950367527020433,,1.9550424409889193
0.6141244580639237,0.73623451378025,,0.2752431301237908,0.666401760479256,,2.0392864757055884
0.497326493381652,0.42985628377779855,,0.3647039801799702,0.2965456984033179,,2.1235305104222597
0.6333663096131535,0.6288734274572567,,0.463675853028708,0.4061330666501123,,2.207774545138927
0.5227494663809258,0.5535029985563721,,0.42766253906089147,,,2.2920185798555983
0.415955627101767,0.6263718098803334,,0.3894106689622254,0.6186529968653718,,2.376262614572268
0.6558493884449067,0.6570734900420466,,0.3485927074413798,0.5201598558959752,,2.460506649288933
0.45492748353302553,0.6109005302292171,,0.4635509531304271,0.4929745185703691,,2.544750684005606
0.5506269031667379,0.5678001693454165,,0.6557370091462946,0.42573845629212953,,2.628994718722273
