X1,X2,X3,X4,time
-0.04766846932365805,-0.03326997903470833,0.09775747371792126,-0.01317061754783831,0.0006877963613004781
0.04955317868808856,-0.31237788263176114,0.18508297086728775,0.02630581568109538,0.0025241720302599372
,,,,0.00436054769921939
,,,,0.006196923368178832
,,,,0.008033299037138323
,,,,0.009869674706097752
,,,,0.011706050375057214
,,,,0.013542426044016696
,,,,0.015378801712976157
,,,,0.017215177381935513
,,,,0.01905155305089495
,,,,0.020887928719854548
,,,,0.022724304388813895
,,,,0.024560680057773506
,,,,0.026397055726732982
0.46198026512166385,-0.046996119971348414,-0.048219239155076955,-0.39307013200079044,0.028233431395692253
0.11196995727231335,0.1804576778115109,-0.044563146696765026,-0.02998183368750571,0.030069807064651774
-0.005222252978110435,0.02458642549808432,0.07956304084122356,-0.34595709341945785,0.03190618273361128
-0.0495948493128684,-0.08312534578507826,0.12467408178741275,,0.03374255840257062
0.00945473780061789,0.1438076136422011,-0.037936429326266494,,0.03557893407153036
-0.08416333827558348,-0.15177802478957944,0.2450715925136468,,0.037415309740489566
-0.044209740243903214,-0.0733396271350734,0.04208046390322886,,0.03925168540944924
0.12513633777614774,0.05783917869587958,-0.3320365554195844,,0.041088061078408275
0.07541436384300676,-0.013687306168874893,-0.24647109845469897,,0.04292443674736798
0.0007570817355486391,0.26176237989657647,0.1279519780655149,,0.044760812416327525
0.014375861413498598,-0.18566326865898267,-0.01027810840442303,,0.046597188085286505
0.153257099346442,-0.07522995849696504,0.24182402671967543,,0.048433563754246185
-0.06493699281231527,0.07422108481280525,-0.12067649325962247,,0.05026993942320549
-0.11628851138970886,-0.12597403134115223,0.41088085701242927,,0.05210631509216549
-0.016483225074288982,-0.1475358762560709,0.09866215516192091,,0.053942690761124436
0.07625796933389963,0.08542573522028152,-0.20592123794688033,,0.0557790664300844
-0.19631032739244805,-0.17650140564819636,0.16106062846915095,,0.05761544209904376
0.030253427246896974,-0.10998753036720721,-0.11058941881087869,,0.05945181776800293
0.15398069195810446,-0.1192012341823229,0.12370214927868894,,0.06128819343696285
-0.021747706148641972,0.17012278184487484,0.012975316697312968,,0.0631245691059222
0.010040461393478115,-0.005354331027847785,0.06287882900675534,,0.06496094477488153
-0.038922678067407415,0.14526379437110842,0.013459811094960384,,0.0667973204438408
0.07620875072778034,0.37574118805110096,0.1652995612792422,,0.06863369611280046
0.028929257515681643,-0.061103831585651365,0.09176022011277649,,0.07047007178175951
-0.13300629423009067,0.03852696521307567,0.07265063479441368,,0.0723064474507197
0.06431152966777802,-0.07025834174989558,-0.005008457422324348,,0.07414282311967915
-0.22790436575068043,0.028096294595821573,-0.21016098559897747,,0.0759791987886386
-0.059338380276876705,0.10705972065542463,-0.16865427327583626,,0.07781557445759736
-0.01934952485271314,-0.13771831664768278,0.10161185312012999,,0.07965195012655713
0.024283212565997234,0.028680486560279113,0.03780075836211934,,0.08148832579551649
-0.10570622695845291,0.11215163479565209,0.2108828823501513,,0.08332470146447543
0.09205308639152703,0.046980639206987834,0.11510028151142285,,0.08516107713343506
0.07856630778332965,-0.018241878768091198,0.043785518603872045,,0.08699745280239496
-0.1332106674161039,0.06207195781983332,0.28871085116640083,,0.08883382847135497
-0.1334059926769475,-0.013381115376914459,0.03512908572286134,,0.09067020414031379
0.16105534699880492,-0.03253893789088268,-0.19649784702331602,,0.09250657980927277
0.0644415276108865,0.10891535970191149,0.05845945542565209,,0.09434295547823282
-0.18076330248937025,0.09498193802464994,0.08015496549178171,,0.09617933114719235
,,-0.0043032104153233035,0.06678141371739954,0.09801570681615174
,,0.06110656820794069,-0.24356396753590803,0.09985208248511133
,,-0.07796369675444292,-0.026172017401103243,0.10168845815407081
,,0.04776133500663022,0.14010819140633485,0.10352483382303007
,,0.036796104753632174,-0.010205569712645015,0.10536120949198953
,,-0.040387661676591816,-0.07324572066352193,0.10719758516094863
,,-0.039396351540403995,0.0026978853059206427,0.10903396082990807
,,-0.09185223906531445,0.11519472510156525,0.11087033649886813
,,-0.16471596960905802,-0.0984781588047647,0.11270671216782757
,,0.12946342432326452,0.013687790913247837,0.114543087836787
,,0.001764060339925249,-0.21283402717790023,0.11637946350574534
,,0.19204321174635094,0.06584977655334087,0.11821583917470571
,,0.08746408537053499,0.06359025060348615,0.12005221484366503
,,0.06958005679364333,-0.005663977476498653,0.12188859051262442
,,,,0.123724966181584
,,,,0.12556134185054357
,,,,0.12739771751950305
,,,,0.1292340931884626
,,,,0.13107046885742157
,,,,0.13290684452638182
,,,,0.13474322019534082
,,,,0.1365795958642998
,,,,0.13841597153325988
,,,,0.14025234720221932
,,,,0.14208872287117844
,,,,0.14392509854013794
,,,,0.14576147420909813
,,,,0.14759784987805666
,,,,0.14943422554701596
,,,,0.15127060121597585
,,,,0.15310697688493546
,,,,0.15494335255389435
0.022316392343690174,0.07679567272603129,0.06732263637070547,0.05583585153956341,0.1567797282228538
0.036789229743047935,-0.07014570148562853,-0.16492008425322952,0.09043241837284595,0.1586161038918137
0.16167530481621464,-0.05240059470774358,0.0038633964606408066,0.20399455755820783,0.16045247956077258
-0.12211197253508985,-0.033776612981125435,0.0721299443316487,,0.16228885522973216
0.04570231791361059,-0.01775801141776946,-0.016994554264137554,,0.16412523089869221
-0.04091998613921987,-0.06206447468284395,0.006650699778974457,,0.16596160656765094
-0.004370146734605225,0.10108785348599457,0.3838647122195583,,0.16779798223661033
0.06443543717646105,0.145454579088449,-0.09986106215255922,,0.16963435790557005
-0.1657557043551695,0.07693998408343648,0.11028024505743704,,0.17147073357453038
0.2438534577057305,-0.7961034199093087,-0.1450201204896164,,0.1733071092434886
0.06598362136977072,0.020297013141353876,0.3554896891054328,,0.17514348491244847
-0.029787899683891974,-0.0042682308882546205,0.13920022999717005,,0.1769798605814075
-0.2533476310179715,0.13731921616370837,-0.08462952114391281,,0.1788162362503675
0.005895247790524971,-0.14094350871164857,0.1942765338544512,,0.18065261191932794
-0.09347591742710683,-0.1764373254340296,0.15953850444892595,,0.18248898758828586
-0.06339100747543037,-0.22552531166173168,-0.08334951950167391,,0.18432536325724655
0.02717187210311831,0.0026545388623632244,-0.0829715278028535,0.3132439965335328,0.18616173892620472
0.08182719717421041,-0.4807089515125596,-0.12691964517756182,-0.05732958236549571,0.18799811459516458
0.1115097693967949,-0.005924512820525829,0.016622630102252647,-0.033805284166403396,0.18983449026412427
0.03956070901895137,0.08635902937791626,-0.1100990567359736,-0.030005572183810583,0.19167086593308352
,0.18435446495286123,,-0.005379763131732497,0.19350724160204344
,-0.27276441016395525,,-0.053516910403513515,0.19534361727100263
,-0.11040864096521738,,0.7396510659095759,0.19717999293996136
,-0.20550923800054527,,-0.7616629335761429,0.19901636860892277
,-0.25017020289270503,,0.03875014631310165,0.20085274427788127
,0.014627027598356893,,0.10841403769547948,0.20268911994684044
,0.0059677245249086155,,0.015406113814522397,0.2045254956158002
,0.16702977731656543,,-0.0316239480645535,0.2063618712847577
,0.2293150162447479,,0.12746631318562987,0.20819824695371889
,-0.06993952806600369,,-0.0742132049902414,0.2100346226226794
,0.037554390863051464,,0.0732546642768261,0.21187099829163714
,-0.05594523868096368,,-0.05179391843297766,0.21370737396059672
,-0.032802698824846106,,-0.20315370522782658,0.2155437496295557
,-0.11086622045770664,,-0.04462614683234431,0.21738012529851555
,-0.18257680038746696,,-0.017142196602856978,0.21921650096747566
,-0.10258208057208902,,-0.0312667429171134,0.22105287663643475
,-0.08968782428585206,,0.31930246659676575,0.2228892523053941
,-0.0020261262455235855,,-0.09492723743991727,0.2247256279743547
,-0.19845689492740493,,-0.03122973498837194,0.2265620036433123
0.21892561137064304,-0.315311731213985,-0.1282908366491585,-0.007360594063315256,0.22839837931227236
0.10339183036523147,0.17168357599731643,0.0965879469824834,-0.07740124839258627,0.23023475498123128
-0.7655134837303401,0.3091137357575839,0.020054795361003925,0.011276169969047943,0.232071130650191
-0.1638715905281431,0.0037704703479506173,-0.09992937780695135,-0.17049331850634825,0.23390750631915116
-0.054036243592312384,-0.12726907121174946,-0.10526100200058329,-0.25185217189337095,0.23574388198811086
,,0.015144732883895999,0.04694627848294104,0.23758025765707044
,,0.09771059941880052,0.0829217628786736,0.2394166333260297
,,0.064806310388526,-0.024774604452310226,0.2412530089949881
,,0.029955632326359404,0.02238101828041908,0.24308938466394753
,,-0.03251706099270574,0.08901526416571649,0.24492576033290858
,,-0.02155053195624778,-0.16341226376622311,0.24676213600186747
-0.0003087718431644751,0.22418752668920813,0.04351791722185012,0.030914279396525007,0.24859851167082614
,,,,0.2504348873397851
,,,,0.2522712630087472
,,,,0.2541076386777056
,,,,0.2559440143466638
,,,,0.2577803900156238
,,,,0.25961676568458436
,,,,0.26145314135354364
,,,,0.26328951702250214
,,,,0.2651258926914621
,,,,0.26696226836042103
,,,,0.2687986440293803
,,,,0.2706350196983398
,,,,0.2724713953672991
,,,,0.2743077710362576
,,,,0.2761441467052174
,,,,0.2779805223741784
,,,,0.27981689804313814
,,,,0.2816532737120974
,,,,0.2834896493810563
-0.020306650167518897,0.11886406439400032,-0.07382785137057045,-0.28758467417147715,0.28532602505001453
-0.015701612222863356,-0.03178513580731043,0.04193326600607064,-0.10349219401893478,0.2871624007189754
-0.17013083833820683,0.04061439637283609,,,0.28899877638793464
-0.029365181129430998,0.16101116195960127,,,0.29083515205689353
0.016094901367617206,-0.06883440667033709,,,0.2926715277258539
0.019090800332391685,0.2038417426240294,,,0.29450790339481264
-0.19976100298761082,0.024547726145879648,,,0.29634427906377286
0.02674761592768383,-0.16049356131819242,,,0.29818065473273236
-0.1505029379500124,0.16264231156334186,,,0.30001703040169014
-0.08852173222413426,,-0.18594275754321257,-0.0824690781393368,0.3018534060706491
0.12013082831606395,,0.03597415873196446,-0.05596204930022528,0.3036897817396102
-0.3007584269921837,,-0.1267250006063934,0.04022452660509815,0.30552615740856887
-0.08606071487784997,,-0.15515230482105546,0.019212698437230856,0.3073625330775277
0.2098544462134156,,-0.25378370830187297,-0.38300441857135875,0.30919890874648837
0.043325915906867817,,0.023291290668477738,0.24223698487569523,0.3110352844154478
-0.010816374871474353,,0.3090530605553453,0.00966145479818223,0.31287166008440837
0.6139539110242785,,0.1370686915912983,0.04586689142963792,0.3147080357533683
-0.31485443008117175,,-0.16716807018988086,-0.02017725305754479,0.31654441142232503
0.16082393410802284,0.1021596329944865,-0.10825483721492116,-0.03658522660539756,0.3183807870912868
,,,0.10523362796150496,0.320217162760246
,,,0.050059039304675104,0.3220535384292046
,,,0.06825572333805516,0.3238899140981635
,,,0.04141652471288006,0.32572628976712326
,,,-0.13340464809051317,0.32756266543608314
,,,-0.11342574827058269,0.3293990411050429
,,,-0.014254960300307045,0.3312354167740014
,,,-0.07552291437353341,0.3330717924429615
,,,-0.25333557509513444,0.3349081681119207
,,,0.15173287052838774,0.3367445437808809
,,,-0.030599994837723108,0.3385809194498396
0.019376345102203478,-0.07312309607869782,-0.09021302762868064,0.013585282975756141,0.3404172951187995
0.14738565120398323,-0.2065663804173673,0.031162737978571664,0.042452680705542416,0.34225367078775837
,,,,0.34409004645672
,,,,0.34592642212567576
,,,,0.3477627977946389
,,,,0.34959917346359914
,,,,0.35143554913255753
,,,,0.3532719248015176
,,,,0.35510830047047726
,,,,0.3569446761394332
,,,,0.35878105180839376
,,,,0.3606174274773535
,,,,0.36245380314631453
,,,,0.364290178815274
,,,,0.366126554484231
,,,,0.3679629301531926
,,,,0.36979930582215237
0.08385763286328524,-0.07020840589382386,0.1265592094166505,0.049157577820845275,0.3716356814911097
0.03805188689011782,-0.05800711980637454,-0.03226830496209114,0.11846841275804061,0.3734720571600695
0.013593369312976495,0.1499205708217537,-0.06970486798435141,-0.1843391885476011,0.37530843282903215
,,,,0.37714480849798965
,,,,0.37898118416694876
,,,,0.38081755983590776
,,,,0.38265393550486776
,,,,0.3844903111738271
,,,,0.38632668684278715
,,,,0.38816306251174443
,,,,0.3899994381807081
,,,,0.3918358138496664
,,,,0.393672189518626
,,,,0.3955085651875833
,,,,0.3973449408565432
,,,,0.3991813165255034
,,,,0.40101769219446204
,,,,0.4028540678634219
,,,,0.4046904435323808
,,,,0.4065268192013411
,,,,0.40836319487030037
-0.07832459262124962,-0.07019599588813923,0.023833664479855906,0.008621351731504955,0.4101995705392591
0.000991777815928671,,-0.03803300775135413,0.058294878772877756,0.41203594620821915
0.054030307353653564,,-0.05337891967344081,-0.07641209303741099,0.4138723218771779
0.09368571405419955,,0.1230369772840259,-0.0018991781102117465,0.41570869754613754
-0.16983346306767996,,0.0796342108859408,0.06541236594885244,0.41754507321509793
0.31518864449972495,,0.31397816499665493,-0.13766935911425457,0.4193814488840579
0.09753259138523866,,-0.08069388183886023,-0.014902869115795027,0.42121782455301504
0.001244602846511858,,-0.12011027558766879,0.11384185552998333,0.4230542002219779
-0.14234103406700785,,,0.07805395248887818,0.42489057589093615
-0.06396848607562784,,,0.019945797215578844,0.4267269515598957
0.04860669888468224,,,0.05349962692687094,0.4285633272288548
-0.0661612939602776,,,-0.21428644949507783,0.4303997028978153
-0.05666644993283374,,,0.05739585752318152,0.43223607856677443
-0.0801018577999873,,,-0.12551856417800117,0.4340724542357324
-0.1349636894780131,,,0.02461579663627115,0.4359088299046939
0.08845105114041359,,,-0.12866630452360206,0.4377452055736537
-0.28103869175327045,,,-0.07989406014602615,0.4395815812426104
0.15340388735149152,,,0.0558717236857864,0.44141795691157387
0.14822098434455605,,,0.09355844187031846,0.4432543325805317
0.12676705600179589,,,0.023305656693873043,0.445090708249488
0.059750575225687115,,,-0.26095576733991943,0.44692708391845115
-0.08659801827836007,,,0.1263461581220551,0.4487634595874101
0.21791943962177174,,,0.1709096536609937,0.45059983525636843
0.25928423016974345,,,-0.016352234380535128,0.45243621092532865
,,,,0.45427258659428865
,,,,0.456108962263247
,,,,0.4579453379322054
,,,,0.45978171360116604
,,,,0.46161808927012593
,,,,0.4634544649390868
,,,,0.4652908406080462
,,,,0.4671272162770042
,,,,0.468963591945965
,,,,0.4707999676149222
,,,,0.47263634328388215
,,,,0.4744727189528432
,,,,0.4763090946218032
,,,,0.47814547029076193
,,,,0.47998184595972043
-0.039713047570796724,-0.06764225957020444,0.11446624596319915,0.03054605332092308,0.4818182216286813
,,,,0.4836545972976397
,,,,0.4854909729666
,,,,0.48732734863555666
,,,,0.4891637243045161
,,,,0.49100009997347854
,,,,0.4928364756424396
,,,,0.4946728513113975
,,,,0.49650922698035477
,,,,0.4983456026493161
,,,,0.5001819783182754
,,,,0.5020183539872363
0.02985921011870522,-0.1221745437530198,0.07000107936443034,0.18556560367652453,0.5038547296561925
-0.10354280965076779,-0.0006460610318568794,-0.2308358919551821,-0.09214843261351982,0.5056911053251505
-0.12170531420714903,0.5333676730460932,0.2505359732032701,-0.0004313867152829637,0.5075274809941164
-0.06930502591233854,-0.07267550367943762,0.09085739572511285,0.023455176214974782,0.5093638566630719
-0.02622223408357522,-0.10244134323670019,0.4471926415219678,-0.022470239507834187,0.5112002323320315
0.0487344764532152,0.06227277956515396,-0.20064266995363061,-0.055648364558553175,0.5130366080009914
0.03328256648902666,-0.06278934103492861,0.22731455686768584,-0.027126040141798848,0.5148729836699504
-0.014025874391351103,-0.04342500382394211,-0.0678898562922899,-0.04850993052162863,0.5167093593389094
0.03412513320605391,-0.27599006907393947,,0.2925547380336303,0.5185457350078713
0.060462183561290773,0.13086623743784734,,0.16239408342046255,0.5203821106768274
-0.08847525270401019,-0.08237187613555484,,-0.37012584515291325,0.5222184863457886
0.7776256854709483,-0.1261377108956819,,0.12192679907845372,0.5240548620147484
0.022173087270822827,0.06434574295756237,,-0.1823309469836949,0.5258912376837072
-0.1343340356308344,0.03828367198953796,,0.08937062105259255,0.5277276133526687
0.04015264118596594,-0.06453923533000629,,0.022267980171827233,0.5295639890216277
-0.05274237212022928,-0.14942824762938742,,-0.02104435695014804,0.531400364690585
-0.009476545290584011,0.21412273658163067,,-0.001235385625264608,0.5332367403595466
0.0011933516865716754,0.10082914786046789,,-0.02140599416129108,0.5350731160285043
-0.02590472809404585,-0.11738293508878694,,-0.05977274958241995,0.5369094916974637
0.16614173355900252,-0.012612200355301717,,0.052777252794297166,0.5387458673664225
0.17386431973315875,0.01029898821860379,,0.3888543940078447,0.540582243035385
-0.006285269935940391,0.23203887016675404,,-0.037183104754580226,0.5424186187043423
0.1712869152781632,-0.08538153458351777,,-0.17787469289311775,0.5442549943733024
0.014556870383615599,-0.12573016417716854,,-0.045869905394340965,0.5460913700422628
0.06654330217844448,0.14253536446160156,,-0.16476839320896577,0.5479277457112208
-0.13465420881504953,,0.03247157544699072,-0.04405209273144883,0.5497641213801772
0.12694793250179015,,-0.024792158971251584,0.1337503373047116,0.5516004970491392
-0.007099076617956168,,-0.13025432040731125,-0.09538046255758363,0.553436872718103
0.16060300029688718,,0.1869289916514629,-0.053288775902329284,0.5552732483870593
-0.36091472675346065,,0.03160695308161083,-0.041042607201627064,0.5571096240560205
0.14984142799125097,,-0.04357907798526745,0.08430073331435006,0.5589459997249796
0.08470255101313938,,-0.25864866935040626,0.06403690819338857,0.5607823753939356
-0.08381582662984226,,-0.015101859242963787,-0.12974125077595305,0.5626187510628956
0.19486987382090443,,-0.02856629512668488,0.2344389314841469,0.5644551267318598
0.016726309788446206,,-0.05699721336952028,-0.1920842151906338,0.5662915024008156
0.0169131646796154,,-0.07669992142925963,-0.12092161795310377,0.5681278780697792
0.4534288423698,,0.058753478729541266,0.018426046041487443,0.5699642537387338
-0.08672690606377419,,-0.4817608932676086,0.05291959431620533,0.571800629407695
-0.2435625302759389,,0.07593193871583556,0.00456090522534935,0.5736370050766538
0.14113620376655367,,-0.0013099888217330902,-0.040169118672566284,0.5754733807456117
0.15052583772033362,,-0.11681189321939164,0.2319995903909224,0.5773097564145733
0.22206183492362064,,-0.22100371115826647,0.04278962112649774,0.579146132083531
,,,0.15180268843931735,0.5809825077524936
,,,-0.03600053256912601,0.5828188834214504
,,,-0.09321835195012818,0.5846552590904084
,,,0.006719366799828001,0.5864916347593684
,,,-0.054666224121041024,0.5883280104283277
,,,0.2599220945291324,0.5901643860972896
,,,0.13524326728554903,0.5920007617662474
,,,-0.032675856692976304,0.5938371374352063
,,,-0.07658627454965249,0.5956735131041696
